orden,sitios,codigo,fecha,año,campaña,tem_agua,tem_aire,od,ph,olores,color,espumas,mat_susp,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,dqo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,cr_total_mg_l,cd_total_mg_l,clorofila_a_ug_l,microcistina_ug_l,ica,calidad_de_agua
37,ensenada prefectura isla santiago,en084,27/8/2014,2014,invierno,13.0,,9.27,7.78,,,,,900,300.0,,16,1.0,,,,23.0,,,,,,,52.0,muy deteriorada
38,diagonal 66 (descarga cloaca),bs095,27/8/2014,2014,invierno,9.0,,5.67,6.71,,,,,2300,2300.0,,,7.0,,,,,,,,,,,32.0,extremadamente deteriorada
39,balneario municipal,bs094,27/8/2014,2014,invierno,11.0,,9.9,7.58,,,,,900,400.0,,3,0.6,,,,83.0,,,,,,,53.0,muy deteriorada
40,playa la balandra,bs093,27/8/2014,2014,invierno,9.0,,9.66,7.82,,,,,900,400.0,,9,3.2,,,,32.0,,,,,,,46.0,muy deteriorada
1,canal villa nueva y rao lujan,ti001,12/11/2014,2014,primavera,24.0,,3.68,7.41,,,,,< 300,300.0,,6.47,0.2,,,,39.0,,,,,,,71.0,levemente deteriorada
2,rao lujan y arroyo caraguata,ti006,12/11/2014,2014,primavera,25.0,,3.57,7.66,,,,,400,300.0,,8.08,0.36,,,,41.0,,,,,,,70.0,levemente deteriorada
3,canal aliviador y rao lujan,ti002,12/11/2014,2014,primavera,22.0,,3.82,7.79,,,,,110000,400.0,,9.9,0.8,,,,46.0,,,,,,,30.0,extremadamente deteriorada
4,rao carapachay y arroyo gallo fiambre,ti003,12/11/2014,2014,primavera,25.0,,3.89,7.6,,,,,4800,900.0,,7.24,0.47,,,,34.0,,,,,,,46.0,muy deteriorada
5,rao reconquista y rao lujan,ti004,12/11/2014,2014,primavera,25.0,,3.96,7.64,,,,,2800,300.0,,7.49,0.55,,,,38.0,,,,,,,43.0,extremadamente deteriorada
6,rio tigre 100m antes del rio lujan,ti005,12/11/2014,2014,primavera,23.0,,4.05,7.74,,,,,21000,700.0,,9.98,0.59,,,,41.0,,,,,,,32.0,extremadamente deteriorada
7,rao lujan y canal san fernando,ti007,12/11/2014,2014,primavera,22.0,,3.54,7.66,,,,,9300,700.0,,8.02,0.54,,,,37.0,,,,,,,35.0,extremadamente deteriorada
8,rao capitan y rao san antonio,ti008,12/11/2014,2014,primavera,26.0,,6.04,7.63,,,,,< 300,300.0,,4.5,0.16,,,,24.0,,,,,,,72.0,levemente deteriorada
9,arroyo abra vieja y santa rosa,ti009,12/11/2014,2014,primavera,25.0,,5.82,7.58,,,,,400,300.0,,4.69,0.77,,,,30.0,,,,,,,57.0,muy deteriorada
10,del arca,sf015,12/11/2014,2014,primavera,24.0,,3.96,7.57,,,,,9300,9300.0,,7.08,0.42,,,,52.0,,,,,,,42.0,extremadamente deteriorada
11,espiga3n la farola,si021,12/11/2014,2014,primavera,24.3,,8.03,7.41,,,,,2300,900.0,,6.68,0.32,,,,34.0,,,,,,,61.0,muy deteriorada
12,reserva ecola3gica,si022,12/11/2014,2014,primavera,24.2,,5.55,7.78,,,,,9300,900.0,,7.61,0.29,,,,31.0,,,,,,,42.0,extremadamente deteriorada
13,playa espiga3n de pacheco,si024,12/11/2014,2014,primavera,24.7,,7.26,8.15,,,,,46000,300.0,,8.11,0.22,,,,30.0,,,,,,,42.0,extremadamente deteriorada
14,perao puente,si023,12/11/2014,2014,primavera,24.0,,2.79,7.83,,,,,24000,300.0,,16.6,0.99,,,,23.0,,,,,,,31.0,extremadamente deteriorada
15,reserva barrio el ceibo,vl033,12/11/2014,2014,primavera,24.4,,6.7,7.59,,,,,,,,7.94,0.63,,,,38.0,,,,,,,83.0,deteriorada
16,puerto de olivos espiga3n,vl032,12/11/2014,2014,primavera,24.4,,4.4,7.32,,,,,46000,300.0,,8.08,0.64,,,,37.0,,,,,,,30.0,extremadamente deteriorada
17,costa y melo,vl031,12/11/2014,2014,primavera,24.1,,4.6,7.34,,,,,2800,300.0,,7.97,0.62,,,,33.0,,,,,,,43.0,extremadamente deteriorada
18,parque de los niaos,ca041,12/11/2014,2014,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
19,mirador toma de agua,ca043,12/11/2014,2014,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
20,costanera norte - espiga3n abanico,ca044,12/11/2014,2014,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
21,club de pescadores,ca046,12/11/2014,2014,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
22,reserva ecola3gica costanera sur - playita,ca047,12/11/2014,2014,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
23,escollera de propaneros,av054,12/11/2014,2014,primavera,26.2,,2.01,7.3,,,,,,,,6.67,0.69,,,,83.0,,,,,,,62.0,muy deteriorada
24,polo petroquamico dock sud,av051,12/11/2014,2014,primavera,24.2,,5.88,7.43,,,,,,,,6.17,0.52,,,,49.0,,,,,,,67.0,levemente deteriorada
25,arroyo saranda,av052,12/11/2014,2014,primavera,24.7,,5.94,7.3,,,,,,,,6.79,0.52,,,,46.0,,,,,,,67.0,levemente deteriorada
26,costa de villa domanico,av055,12/11/2014,2014,primavera,23.5,,5.97,7.42,,,,,,,,7.78,0.54,,,,45.0,,,,,,,67.0,levemente deteriorada
27,arroyo santo domingo,av053,12/11/2014,2014,primavera,24.1,,5.46,7.39,,,,,,,,6.89,0.6,,,,50.0,,,,,,,67.0,levemente deteriorada
28,espora 400 m,qu061,12/11/2014,2014,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
29,nautico 400 m,qu062,12/11/2014,2014,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
30,pejerrey club 400 m,qu063,12/11/2014,2014,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
31,calle 14 y costa - salida cloaca,bz078,12/11/2014,2014,primavera,23.6,,,,,,,,3900,700.0,,11.6,0.57,,,,30.0,,,,,,,37.0,extremadamente deteriorada
32,puerto trinidad calle 47,bz077,12/11/2014,2014,primavera,25.2,,,,,,,,700,300.0,,9.69,1.0,,,,38.0,,,,,,,51.0,muy deteriorada
33,costanera hudson calle 63,bz080,12/11/2014,2014,primavera,23.3,,,,,,,,700,300.0,,10.3,0.35,,,,42.0,,,,,,,70.0,levemente deteriorada
34,camping eva pera3n,en081,12/11/2014,2014,primavera,23.5,,7.36,7.88,,,,,1500,400.0,,9.23,0.61,,,,29.0,,,,,,,59.0,muy deteriorada
35,toma de agua club de pesca,en082,12/11/2014,2014,primavera,24.1,,4.95,7.41,,,,,400,300.0,,8.88,0.12,,,,33.0,,,,,,,71.0,levemente deteriorada
36,arroyo el gato,en083,12/11/2014,2014,primavera,24.1,,1.29,7.53,,,,,24000,1100.0,,6.15,2.0,,,,35.0,,,,,,,31.0,extremadamente deteriorada
37,ensenada prefectura isla santiago,en084,12/11/2014,2014,primavera,22.6,,4.85,7.38,,,,,900,900.0,,7.94,0.39,,,,25.0,,,,,,,65.0,levemente deteriorada
38,diagonal 66 (descarga cloaca),bs095,12/11/2014,2014,primavera,26.5,,3.07,7.32,,,,,46000,1500.0,,8.53,0.8,,,,63.0,,,,,,,30.0,extremadamente deteriorada
39,balneario municipal,bs094,12/11/2014,2014,primavera,22.3,,5.85,7.42,,,,,400,300.0,,10.66,0.1,,,,39.0,,,,,,,71.0,levemente deteriorada
40,playa la balandra,bs093,12/11/2014,2014,primavera,21.3,,8.04,8.08,,,,,900,300.0,,8.96,0.1,,,,64.0,,,,,,,75.0,levemente deteriorada
1,canal villa nueva y rao lujan,ti001,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
2,rao lujan y arroyo caraguata,ti006,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
3,canal aliviador y rao lujan,ti002,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
4,rao carapachay y arroyo gallo fiambre,ti003,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
5,rao reconquista y rao lujan,ti004,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
6,rio tigre 100m antes del rio lujan,ti005,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
7,rao lujan y canal san fernando,ti007,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
8,rao capitan y rao san antonio,ti008,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
9,arroyo abra vieja y santa rosa,ti009,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
10,del arca,sf015,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
11,espiga3n la farola,si021,11/3/2015,2015,verano,28.0,,4.54,7.87,,,,,,,,,,,,,,,,,,,,,
12,reserva ecola3gica,si022,11/3/2015,2015,verano,29.0,,5.57,7.92,,,,,,,,,,,,,,,,,,,,,
13,playa espiga3n de pacheco,si024,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
14,perao puente,si023,11/3/2015,2015,verano,26.0,,4.98,8.01,,,,,,,,,,,,,,,,,,,,,
15,reserva barrio el ceibo,vl033,11/3/2015,2015,verano,30.0,,7.3,6.8,,,,,23,,,4.4,,,,,,,,,,,,,
16,puerto de olivos espiga3n,vl032,11/3/2015,2015,verano,27.0,,5.3,7.51,,,,,23,,,2.7,,,,,,,,,,,,,
17,costa y melo,vl031,11/3/2015,2015,verano,29.0,,7.3,8.4,,,,,23,,,3.6,,,,,,,,,,,,,
18,parque de los niaos,ca041,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
19,costanera norte - espiga3n abanico,ca044,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
20,club de pescadores,ca046,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
21,reserva ecola3gica costanera sur - playita,ca047,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
22,escollera de propaneros,av054,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
23,polo petroquamico dock sud,av051,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
24,arroyo saranda,av052,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
25,costa de villa domanico,av055,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
26,arroyo santo domingo,av053,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
27,espora 400 m,qu061,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
28,nautico 400 m,qu062,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
29,pejerrey club 400 m,qu063,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
30,calle 14 y costa - salida cloaca,bz078,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
31,puerto trinidad calle 47,bz077,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
32,costanera hudson calle 63,bz080,11/3/2015,2015,verano,25.5,,7.5,7.34,,,,,,,,,,,,,,,,,,,,,
33,camping eva pera3n,en081,11/3/2015,2015,verano,24.7,,5.83,7.63,,,,,,,,,,,,,,,,,,,,,
34,toma de agua club de pesca,en082,11/3/2015,2015,verano,26.6,,5.83,7.63,,,,,,,,,,,,,,,,,,,,,
35,arroyo el gato,en083,11/3/2015,2015,verano,27.2,,0.47,7.9,,,,,,,,,,,,,,,,,,,,,
36,ensenada prefectura isla santiago,en084,11/3/2015,2015,verano,25.7,,6.3,7.65,,,,,,,,,,,,,,,,,,,,,
37,diagonal 66 (descarga cloaca),bs095,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
38,playa municipal,bs094,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
39,playa la balandra,bs093,no se muestrea3,2015,verano,,,,,,,,,,,,,,,,,,,,,,,,,
1,canal villa nueva y rao lujan,ti001,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
2,rao lujan y arroyo caraguata,ti006,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
3,canal aliviador y rao lujan,ti002,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
4,rao carapachay y arroyo gallo fiambre,ti003,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
5,rao reconquista y rao lujan,ti004,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
6,rio tigre 100m antes del rio lujan,ti005,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
7,rao lujan y canal san fernando,ti007,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
8,rao capitan y rao san antonio,ti008,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
9,arroyo abra vieja y santa rosa,ti009,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
10,del arca,sf015,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
11,espiga3n la farola,si021,3/6/2015,2015,otono,18.1,,7.84,8.0,,,,,,,,,,,,,,,,,,,,,
12,reserva ecola3gica,si022,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
13,playa espiga3n de pacheco,si024,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
14,perao puente,si023,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
15,reserva barrio el ceibo,vl033,3/6/2015,2015,otono,17.6,,6.7,7.8,,,,,>11000,,,3.0,,,,10.0,23.0,,,,,,,,
16,puerto de olivos espiga3n,vl032,3/6/2015,2015,otono,17.1,,6.0,7.59,,,,,>11000,,,3.2,,,,4.0,12.0,,,,,,,,
17,costa y melo,vl031,3/6/2015,2015,otono,16.9,,8.9,8.11,,,,,11000,,,4.9,,,,4.0,15.0,,,,,,,,
18,parque de los niaos,ca041,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
19,costanera norte - espiga3n abanico,ca044,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
20,club de pescadores,ca046,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
21,reserva ecola3gica costanera sur - playita,ca047,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
22,escollera de propaneros,av054,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
23,polo petroquamico dock sud,av051,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
24,arroyo saranda,av052,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
25,costa de villa domanico,av055,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
26,arroyo santo domingo,av053,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
27,espora 400 m,qu061,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
28,nautico 400 m,qu062,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
29,pejerrey club 400 m,qu063,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
30,calle 14 y costa - salida cloaca,bz078,3/6/2015,2015,otono,17.1,,5.45,7.32,,,,,,,,,,,,,,,,,,,,,
31,puerto trinidad calle 47,bz077,no se muestrea3,2015,otono,,,,,,,,,,,,,,,,,,,,,,,,,
32,costanera hudson calle 63,bz080,3/6/2015,2015,otono,16.8,,8.27,7.0,,,,,,,,,,,,,,,,,,,,,
33,camping eva pera3n,en081,3/6/2015,2015,otono,16.1,,9.82,8.42,,,,,,,,,,,,,,,,,,,,,
34,toma de agua club de pesca,en082,3/6/2015,2015,otono,16.6,,8.65,8.15,,,,,,,,,,,,,,,,,,,,,
35,arroyo el gato,en083,3/6/2015,2015,otono,16.9,,0.98,7.64,,,,,,,,,,,,,,,,,,,,,
36,ensenada prefectura isla santiago,en084,3/6/2015,2015,otono,16.6,,8.07,7.88,,,,,,,,,,,,,,,,,,,,,
37,diagonal 66 (descarga cloaca),bs095,3/6/2015,2015,otono,17.1,,5.83,7.3,,,,,,,,,,,,,,,,,,,,,
38,playa municipal,bs094,3/6/2015,2015,otono,15.5,,7.45,7.89,,,,,,,,,,,,,,,,,,,,,
39,playa la balandra,bs093,3/6/2015,2015,otono,15.0,,7.67,7.48,,,,,,,,,,,,,,,,,,,,,
1,canal villa nueva y rao lujan,ti001,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
2,rao lujan y arroyo caraguata,ti006,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
3,canal aliviador y rao lujan,ti002,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
4,rao carapachay y arroyo gallo fiambre,ti003,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
5,rao reconquista y rao lujan,ti004,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
6,rio tigre 100m antes del rio lujan,ti005,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
7,rao lujan y canal san fernando,ti007,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
8,rao capitan y rao san antonio,ti008,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
9,arroyo abra vieja y santa rosa,ti009,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
10,del arca,sf015,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
11,espiga3n la farola,si021,2/9/2015,2015,invierno,15.6,,8.88,8.16,,,,,,,,,,,,,,,,,,,,,
12,reserva ecola3gica,si022,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
13,playa espiga3n de pacheco,si024,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
14,perao puente,si023,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
15,reserva barrio el ceibo,vl033,2/9/2015,2015,invierno,14.7,,9.3,7.93,,,,,2400,,,4.7,,,,5.0,34.0,,,,,,,,
16,puerto de olivos espiga3n,vl032,2/9/2015,2015,invierno,15.3,,7.7,7.64,,,,,,,,6.7,,,,3.0,29.0,,,,,,,,
17,costa y melo,vl031,2/9/2015,2015,invierno,13.6,,9.4,7.38,,,,,24000,,,5.0,,,,2.0,36.0,,,,,,,,
18,parque de los niaos,ca041,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
19,costanera norte - espiga3n abanico,ca044,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
20,club de pescadores,ca046,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
21,reserva ecola3gica costanera sur - playita,ca047,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
22,escollera de propaneros,av054,26/8/2015,2015,invierno,16.12,,4.73,7.26,,,,,,,,,,,,,100.0,,,,,,,,
23,polo petroquamico dock sud,av051,26/8/2015,2015,invierno,16.23,,4.47,7.38,,,,,,,,,,,,,111.2,,,,,,,,
24,arroyo saranda,av052,26/8/2015,2015,invierno,16.7,,3.35,7.24,,,,,,,,,,,,,71.2,,,,,,,,
25,costa de villa domanico,av055,26/8/2015,2015,invierno,16.14,,5.6,7.13,,,,,,,,,,,,,60.0,,,,,,,,
26,arroyo santo domingo,av053,26/8/2015,2015,invierno,16.3,,4.26,7.42,,,,,,,,,,,,,91.2,,,,,,,,
27,espora 400 m,qu061,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
28,nautico 400 m,qu062,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
29,pejerrey club 400 m,qu063,10/9/2015,2015,invierno,,,,7.25,,,,,,,,7.0,,,,,,,,,,,,,
30,calle 14 y costa - salida cloaca,bz078,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
31,puerto trinidad calle 47,bz077,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
32,costanera hudson calle 63,bz080,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
33,camping eva pera3n,en081,2/9/2015,2015,invierno,,,13.7,10.36,,,,,,,,,,,,,,,,,,,,,
34,toma de agua club de pesca,en082,2/9/2015,2015,invierno,,,14.5,7.05,,,,,,,,,,,,,,,,,,,,,
35,arroyo el gato,en083,2/9/2015,2015,invierno,,,14.8,5.1,,,,,,,,,,,,,,,,,,,,,
36,ensenada prefectura isla santiago,en084,2/9/2015,2015,invierno,,,14.3,8.27,,,,,,,,,,,,,,,,,,,,,
37,diagonal 66 (descarga cloaca),bs095,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
38,playa municipal,bs094,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
39,playa la balandra,bs093,no se muestrea3,2015,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
1,canal villa nueva y rao lujan,ti001,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
2,rao lujan y arroyo caraguata,ti006,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
3,canal aliviador y rao lujan,ti002,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
4,rao carapachay y arroyo gallo fiambre,ti003,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
5,rao reconquista y rao lujan,ti004,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
6,rio tigre 100m antes del rio lujan,ti005,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
7,rao lujan y canal san fernando,ti007,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
8,rao capitan y rao san antonio,ti008,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
9,arroyo abra vieja y santa rosa,ti009,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
10,del arca,sf015,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
11,espiga3n la farola,si021,9/12/2015,2015,primavera,28.0,,5.94,7.67,,,,,,,,,,,,,,,,,,,,,
12,reserva ecola3gica,si022,9/12/2015,2015,primavera,28.4,,5.84,7.92,,,,,,,,,,,,,,,,,,,,,
13,playa espiga3n de pacheco,si024,9/12/2015,2015,primavera,28.4,,5.1,7.98,,,,,,,,,,,,,,,,,,,,,
14,perao puente,si023,9/12/2015,2015,primavera,24.0,,3.59,7.87,,,,,,,,,,,,,,,,,,,,,
15,reserva barrio el ceibo,vl033,9/12/2015,2015,primavera,25.4,,3.7,7.38,,,,,,,,1.7,,,,8.0,28.0,,,,,,,,
16,puerto de olivos espiga3n,vl032,9/12/2015,2015,primavera,24.7,,4.2,7.46,,,,,,,,1.6,,,,10.0,31.0,,,,,,,,
17,costa y melo,vl031,9/12/2015,2015,primavera,25.1,,4.3,7.29,,,,,,,,1.7,,,,3.0,27.0,,,,,,,,
18,parque de los niaos,ca041,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
19,costanera norte - espiga3n abanico,ca044,9/12/2015,2015,primavera,26.5,,6.12,7.73,,,,,6000,,,2.0,,,,5.0,294.0,,,,,,,,
20,club de pescadores,ca046,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
21,reserva ecola3gica costanera sur - playita,ca047,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
22,escollera de propaneros,av054,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
23,polo petroquamico dock sud,av051,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
24,arroyo saranda,av052,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
25,costa de villa domanico,av055,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
26,arroyo santo domingo,av053,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
27,espora 400 m,qu061,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
28,nautico 400 m,qu062,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
29,pejerrey club 400 m,qu063,29/12/2015,2015,primavera,,,,,,,,,,,,1.0,,,,,,,,,,,,,
30,calle 14 y costa - salida cloaca,bz078,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
31,puerto trinidad calle 47,bz077,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
32,costanera hudson calle 63,bz080,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
33,camping eva pera3n,en081,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
34,toma de agua club de pesca,en082,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
35,arroyo el gato,en083,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
36,ensenada prefectura isla santiago,en084,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
37,diagonal 66 (descarga cloaca),bs095,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
38,playa municipal,bs094,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
39,playa la balandra,bs093,no se muestrea3,2015,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
1,canal villanueva y rao lujan,ti001,30/3/2016,2016,verano,,,,,,,,,15000,600,,3.99,<0.05,,,,25,,,,,,,31.0,extremadamente deteriorada
2,rao lujan y arroyo caraguata,ti006,30/3/2016,2016,verano,,,,,,,,,23000,200,,5.32,<0.05,,,,14,,,,,,,30.0,extremadamente deteriorada
3,canal aliviador y rao lujan,ti002,30/3/2016,2016,verano,,,,,,,,,10000,700,,4.43,0.12,,,,10,,,,,,,32.0,extremadamente deteriorada
4,rao carapachay y arroyo gallo fiambre,ti003,30/3/2016,2016,verano,,,,,,,,,10000,400,,3.99,<0.05,,,,18,,,,,,,32.0,extremadamente deteriorada
5,rao reconquista y rao lujan,ti004,30/3/2016,2016,verano,,,,,,,,,4500,4200,,9.3,0.3,,,,48,,,,,,,18.0,extremadamente deteriorada
6,rio tigre 100m antes del rio lujan,ti005,30/3/2016,2016,verano,,,,,,,,,36000,30000,,18.61,0.77,,,,60,,,,,,,16.0,extremadamente deteriorada
7,rao lujan y canal san fernando,ti007,30/3/2016,2016,verano,,,,,,,,,35000,30000,,15.06,0.29,,,,10,,,,,,,16.0,extremadamente deteriorada
8,rao capitan y rao san antonio,ti008,30/3/2016,2016,verano,,,,,,,,,7000,100,,6.2,<0.05,,,,14,,,,,,,43.0,extremadamente deteriorada
9,arroyo abra vieja y santa rosa,ti009,30/3/2016,2016,verano,,,,,,,,,10000,100,,5.76,<0.05,,,,71,,,,,,,42.0,extremadamente deteriorada
10,del arca,sf015,30/3/2016,2016,verano,23.0,,3.85,7.68,,,,,35000,3000,,-,0.27,,,,<10,,,,,,,30.0,extremadamente deteriorada
